timestamp,low,high,open,close,volume
2017-08-17 04:00:00.000,298.0,302.57,301.13,301.61,125.66877
2017-08-17 05:00:00.000,300.0,303.28,301.61,303.1,377.67246
2017-08-17 06:00:00.000,301.9,304.44,302.4,302.68,303.86672
2017-08-17 07:00:00.000,302.6,307.96,302.68,307.96,754.7451
2017-08-17 08:00:00.000,307.0,309.97,307.95,308.62,150.75029
2017-08-17 09:00:00.000,308.62,312.0,308.62,310.0,469.27879
2017-08-17 10:00:00.000,308.54,310.97,310.0,309.3,284.3914
2017-08-17 11:00:00.000,307.78,310.68,308.3,308.95,273.2904
2017-08-17 12:00:00.000,307.98,310.51,308.95,308.62,401.79278
2017-08-17 13:00:00.000,307.77,309.72,308.62,309.4,310.58042
2017-08-17 14:00:00.000,305.49,308.71,307.77,306.5,710.25965
2017-08-17 15:00:00.000,303.56,308.76,306.5,307.06,459.41982
2017-08-17 16:00:00.000,298.21,312.18,307.74,308.0,596.81077
2017-08-17 17:00:00.000,303.98,308.33,308.0,308.33,191.94856
2017-08-17 18:00:00.000,298.96,311.53,308.33,309.1,203.6548
2017-08-17 19:00:00.000,301.6,309.84,309.1,301.6,215.63779
2017-08-17 20:00:00.000,299.01,309.4,301.6,304.79,272.42251
2017-08-17 21:00:00.000,304.04,309.4,304.79,307.44,330.54526
2017-08-17 22:00:00.000,303.44,310.74,308.57,306.74,368.36785
2017-08-17 23:00:00.000,302.0,310.85,306.74,302.0,229.6062
2017-08-18 00:00:00.000,297.4,306.2,302.0,301.19,501.26558
2017-08-18 01:00:00.000,295.19,305.55,300.08,298.73,374.41661
2017-08-18 02:00:00.000,298.73,304.7,298.73,300.52,208.96849
2017-08-18 03:00:00.000,300.05,306.47,300.05,301.4,605.93251
2017-08-18 04:00:00.000,298.41,302.95,301.4,301.8,444.33795
2017-08-18 05:00:00.000,300.0,305.92,301.8,304.7,525.33357
2017-08-18 06:00:00.000,303.21,307.0,304.7,307.0,356.1222
2017-08-18 07:00:00.000,305.23,309.49,307.0,306.24,406.73244
2017-08-18 08:00:00.000,303.79,310.85,306.24,304.23,313.23742
2017-08-18 09:00:00.000,303.22,307.72,304.23,304.71,306.05941
2017-08-18 10:00:00.000,304.73,311.06,304.73,308.88,332.5643
2017-08-18 11:00:00.000,306.27,311.79,308.88,307.78,261.1517
2017-08-18 12:00:00.000,305.73,310.29,307.78,308.47,388.17208
2017-08-18 13:00:00.000,301.3,309.66,307.17,303.22,357.19041
2017-08-18 14:00:00.000,296.32,303.22,303.22,298.52,398.64644
2017-08-18 15:00:00.000,297.32,300.99,298.52,298.8,214.98578
2017-08-18 16:00:00.000,295.64,301.11,298.8,299.21,403.96386
2017-08-18 17:00:00.000,293.18,299.21,297.5,295.53,359.12225
2017-08-18 18:00:00.000,289.75,298.25,295.53,289.75,412.39491
2017-08-18 19:00:00.000,287.37,295.6,289.75,293.83,445.23397
2017-08-18 20:00:00.000,288.25,295.46,295.46,291.87,748.21537
2017-08-18 21:00:00.000,283.94,291.87,291.87,286.3,602.03512
2017-08-18 22:00:00.000,284.02,294.19,288.01,293.74,477.84453
2017-08-18 23:00:00.000,289.97,294.18,293.74,293.96,93.91956
2017-08-19 00:00:00.000,293.31,297.15,293.31,295.44,86.0015
2017-08-19 01:00:00.000,294.24,298.2,297.15,297.19,41.96377
2017-08-19 02:00:00.000,296.56,299.84,297.19,299.84,87.48968
2017-08-19 03:00:00.000,292.83,298.64,298.64,293.22,66.73802
2017-08-19 04:00:00.000,291.87,297.19,294.69,291.87,42.9926
2017-08-19 05:00:00.000,291.87,299.9,297.17,293.23,35.01324
2017-08-19 06:00:00.000,289.02,295.56,293.69,289.02,45.0222
2017-08-19 07:00:00.000,287.01,292.17,289.02,290.16,112.26406
2017-08-19 08:00:00.000,287.0,290.16,290.16,288.4,148.37539
2017-08-19 09:00:00.000,287.66,293.17,287.66,290.3,228.92457
2017-08-19 10:00:00.000,283.58,292.24,291.36,287.14,447.45268
2017-08-19 11:00:00.000,278.0,287.15,285.97,282.58,314.27781
2017-08-19 12:00:00.000,279.56,290.85,281.39,290.85,166.32417
2017-08-19 13:00:00.000,286.36,290.16,290.16,286.36,20.94515
2017-08-19 14:00:00.000,283.0,288.64,285.5,283.0,13.81812
2017-08-19 15:00:00.000,283.01,288.64,283.88,288.64,87.2125
2017-08-19 16:00:00.000,286.12,290.16,288.64,286.14,61.94884
2017-08-19 17:00:00.000,284.16,293.15,286.19,293.15,11.12991
2017-08-19 18:00:00.000,288.95,295.0,294.33,295.0,41.13882
2017-08-19 19:00:00.000,291.99,293.38,292.64,293.31,13.16832
2017-08-19 20:00:00.000,288.8,291.85,290.6,290.31,13.80734
2017-08-19 21:00:00.000,289.9,293.25,289.9,293.25,25.0304
2017-08-19 22:00:00.000,290.91,294.9,293.25,290.91,35.15864
2017-08-19 23:00:00.000,290.91,290.91,290.91,290.91,0.0
2017-08-20 00:00:00.000,286.91,292.42,289.41,287.0,15.54493
2017-08-20 01:00:00.000,285.96,290.87,287.4,289.94,17.24852
2017-08-20 02:00:00.000,287.66,292.42,289.94,292.42,32.59927
2017-08-20 03:00:00.000,289.47,292.42,292.42,292.41,3.0082
2017-08-20 04:00:00.000,287.97,288.31,287.97,288.3,6.65904
2017-08-20 05:00:00.000,285.39,293.15,285.39,292.17,42.89756
2017-08-20 06:00:00.000,289.0,293.15,292.17,293.12,35.00818
2017-08-20 07:00:00.000,287.87,295.56,293.1,292.08,167.6975
2017-08-20 08:00:00.000,282.85,295.98,293.02,295.98,159.52169
2017-08-20 09:00:00.000,292.59,295.96,292.59,295.96,4.86604
2017-08-20 10:00:00.000,293.43,296.89,295.97,295.51,24.8355
2017-08-20 11:00:00.000,292.59,295.51,292.59,295.0,51.53645
2017-08-20 12:00:00.000,294.29,296.92,295.0,296.92,57.35344
2017-08-20 13:00:00.000,292.28,296.39,296.39,293.41,6.09547
2017-08-20 14:00:00.000,294.25,294.25,294.25,294.25,3.9
2017-08-20 15:00:00.000,295.1,295.16,295.16,295.1,0.01579
2017-08-20 16:00:00.000,293.28,297.92,295.1,296.46,74.02462
2017-08-20 17:00:00.000,293.63,298.79,296.46,296.88,100.71171
2017-08-20 18:00:00.000,295.89,300.53,296.88,298.57,41.00621
2017-08-20 19:00:00.000,294.91,298.57,298.57,297.88,145.82441
2017-08-20 20:00:00.000,294.51,297.88,297.87,297.27,260.07005
2017-08-20 21:00:00.000,295.19,298.3,297.27,298.13,353.55114
2017-08-20 22:00:00.000,297.6,299.52,298.13,298.19,422.41153
2017-08-20 23:00:00.000,297.19,300.53,297.68,299.1,483.75146
2017-08-21 00:00:00.000,295.76,300.9,299.1,300.7,370.66684
2017-08-21 01:00:00.000,294.6,300.7,300.7,299.0,213.50155
2017-08-21 02:00:00.000,294.6,299.0,299.0,297.51,71.7529
2017-08-21 03:00:00.000,297.12,299.85,299.0,299.85,67.88466
2017-08-21 04:00:00.000,299.11,304.83,300.03,303.91,275.6582
2017-08-21 05:00:00.000,303.91,314.28,303.91,314.05,256.5098
2017-08-21 06:00:00.000,313.28,329.49,314.05,321.79,232.70889
2017-08-21 07:00:00.000,313.0,325.3,320.28,318.5,123.69424
2017-08-21 08:00:00.000,312.75,324.3,317.48,318.72,21.51
2017-08-21 09:00:00.000,314.98,318.27,317.86,317.29,23.53728
2017-08-21 10:00:00.000,316.77,325.3,317.29,321.21,85.346
2017-08-21 11:00:00.000,312.6,333.66,318.99,331.53,76.98358
2017-08-21 12:00:00.000,325.42,331.33,331.33,331.3,94.82266
2017-08-21 13:00:00.000,329.41,346.52,331.3,346.52,402.39209
2017-08-21 14:00:00.000,328.68,345.31,344.38,334.17,379.94648
2017-08-21 15:00:00.000,329.47,338.34,334.17,334.94,350.27902
2017-08-21 16:00:00.000,333.25,338.34,334.34,338.33,276.92293
2017-08-21 17:00:00.000,330.8,342.72,337.95,332.33,509.09007
2017-08-21 18:00:00.000,316.82,333.63,332.12,316.82,503.65311
2017-08-21 19:00:00.000,327.7,332.33,328.47,329.71,425.40661
2017-08-21 20:00:00.000,320.88,332.74,332.27,325.28,289.46359
2017-08-21 21:00:00.000,318.42,326.8,324.05,326.79,58.45958
2017-08-21 22:00:00.000,318.45,325.79,325.79,318.45,29.83539
2017-08-21 23:00:00.000,316.12,323.29,318.25,323.29,79.41995
2017-08-22 00:00:00.000,318.72,330.41,321.04,323.04,406.3495
2017-08-22 01:00:00.000,302.27,325.07,323.04,309.97,169.73213
2017-08-22 02:00:00.000,301.4,315.2,309.96,312.99,143.49091
2017-08-22 03:00:00.000,280.0,317.68,310.0,280.0,90.0427
2017-08-22 04:00:00.000,144.21,309.03,144.21,287.0,149.91376
